DEATH_YEAR,WEEK_NUM,FIPS,COUNTY,NUMBER_OF_DEATHS
2015,9,510,ALEXANDRIA                  ,19
2015,10,510,ALEXANDRIA                  ,17
2015,11,510,ALEXANDRIA                  ,17
2015,12,510,ALEXANDRIA                  ,10
2015,13,510,ALEXANDRIA                  ,22
2015,14,510,ALEXANDRIA                  ,26
2015,15,510,ALEXANDRIA                  ,15
2015,16,510,ALEXANDRIA                  ,12
2015,17,510,ALEXANDRIA                  ,14
2015,18,510,ALEXANDRIA                  ,17
2015,19,510,ALEXANDRIA                  ,17
2015,20,510,ALEXANDRIA                  ,13
2015,21,510,ALEXANDRIA                  ,13
2015,22,510,ALEXANDRIA                  ,10
2015,23,510,ALEXANDRIA                  ,19
2015,24,510,ALEXANDRIA                  ,13
2015,25,510,ALEXANDRIA                  ,13
2015,26,510,ALEXANDRIA                  ,11
2015,27,510,ALEXANDRIA                  ,16
2015,28,510,ALEXANDRIA                  ,19
2015,29,510,ALEXANDRIA                  ,12
2015,30,510,ALEXANDRIA                  ,15
2015,31,510,ALEXANDRIA                  ,19
2015,32,510,ALEXANDRIA                  ,16
2015,33,510,ALEXANDRIA                  ,21
2015,34,510,ALEXANDRIA                  ,26
2015,35,510,ALEXANDRIA                  ,19
2015,36,510,ALEXANDRIA                  ,7
2015,37,510,ALEXANDRIA                  ,22
2015,38,510,ALEXANDRIA                  ,14
2015,39,510,ALEXANDRIA                  ,15
2015,40,510,ALEXANDRIA                  ,15
2015,41,510,ALEXANDRIA                  ,8
2015,42,510,ALEXANDRIA                  ,20
2015,43,510,ALEXANDRIA                  ,13
2015,44,510,ALEXANDRIA                  ,7
2015,45,510,ALEXANDRIA                  ,21
2015,46,510,ALEXANDRIA                  ,17
2015,47,510,ALEXANDRIA                  ,21
2015,48,510,ALEXANDRIA                  ,18
2015,49,510,ALEXANDRIA                  ,11
2015,50,510,ALEXANDRIA                  ,20
2015,51,510,ALEXANDRIA                  ,12
2015,52,510,ALEXANDRIA                  ,20
2015,53,510,ALEXANDRIA                  ,3
2015,1,5,ALLEGHANY            ,6
2015,2,5,ALLEGHANY            ,7
2015,3,5,ALLEGHANY            ,6
2015,4,5,ALLEGHANY            ,6
2015,5,5,ALLEGHANY            ,4
2015,6,5,ALLEGHANY            ,7
2015,7,5,ALLEGHANY            ,7
2015,8,5,ALLEGHANY            ,6
2015,9,5,ALLEGHANY            ,1
2015,10,5,ALLEGHANY            ,4
2015,11,5,ALLEGHANY            ,7
2015,12,5,ALLEGHANY            ,5
2015,13,5,ALLEGHANY            ,8
2015,14,5,ALLEGHANY            ,6
2015,15,5,ALLEGHANY            ,3
2015,16,5,ALLEGHANY            ,3
2015,17,5,ALLEGHANY            ,4
2015,18,5,ALLEGHANY            ,6
2015,19,5,ALLEGHANY            ,11
2015,20,5,ALLEGHANY            ,1
2015,21,5,ALLEGHANY            ,6
2015,22,5,ALLEGHANY            ,6
2015,23,5,ALLEGHANY            ,4
2015,25,5,ALLEGHANY            ,4
2015,26,5,ALLEGHANY            ,5
2015,27,5,ALLEGHANY            ,1
2015,28,5,ALLEGHANY            ,3
2015,29,5,ALLEGHANY            ,5
2015,30,5,ALLEGHANY            ,6
2015,31,5,ALLEGHANY            ,3
2015,32,5,ALLEGHANY            ,3
2015,33,5,ALLEGHANY            ,3
2015,34,5,ALLEGHANY            ,5
2015,35,5,ALLEGHANY            ,5
2015,36,5,ALLEGHANY            ,3
2015,37,5,ALLEGHANY            ,5
2015,38,5,ALLEGHANY            ,5
2015,39,5,ALLEGHANY            ,4
2015,40,5,ALLEGHANY            ,5
2015,41,5,ALLEGHANY            ,2
2015,42,5,ALLEGHANY            ,2
2015,43,5,ALLEGHANY            ,4
2015,44,5,ALLEGHANY            ,5
2015,45,5,ALLEGHANY            ,3
2015,46,5,ALLEGHANY            ,2
2015,47,5,ALLEGHANY            ,1
2015,48,5,ALLEGHANY            ,1
2015,49,5,ALLEGHANY            ,5
2015,50,5,ALLEGHANY            ,7
2015,51,5,ALLEGHANY            ,2
2015,52,5,ALLEGHANY            ,0
2015,1,7,AMELIA               ,4
2015,2,7,AMELIA               ,2
2015,3,7,AMELIA               ,4
2015,4,7,AMELIA               ,1
2015,5,7,AMELIA               ,3
2015,7,7,AMELIA               ,1
2015,8,7,AMELIA               ,1
2015,9,7,AMELIA               ,3
2015,10,7,AMELIA               ,0
2015,11,7,AMELIA               ,4
2015,12,7,AMELIA               ,3
2015,13,7,AMELIA               ,4
2015,14,7,AMELIA               ,6
2015,15,7,AMELIA               ,4
2015,16,7,AMELIA               ,5
2015,17,7,AMELIA               ,4
2015,18,7,AMELIA               ,1
2015,19,7,AMELIA               ,0
2015,20,7,AMELIA               ,5
2015,23,7,AMELIA               ,3
2015,24,7,AMELIA               ,0
2015,26,7,AMELIA               ,1
2015,27,7,AMELIA               ,3
2015,28,7,AMELIA               ,3
2015,29,7,AMELIA               ,2
2015,30,7,AMELIA               ,4
2015,32,7,AMELIA               ,1
2015,33,7,AMELIA               ,5
2015,34,7,AMELIA               ,3
2015,35,7,AMELIA               ,0
2015,36,7,AMELIA               ,4
2015,37,7,AMELIA               ,2
2015,39,7,AMELIA               ,1
2015,41,7,AMELIA               ,3
2015,43,7,AMELIA               ,4
2015,45,7,AMELIA               ,4
2015,46,7,AMELIA               ,4
2015,47,7,AMELIA               ,1
2015,48,7,AMELIA               ,2
2015,49,7,AMELIA               ,0
2015,50,7,AMELIA               ,1
2015,51,7,AMELIA               ,0
2015,1,9,AMHERST              ,3
2015,2,9,AMHERST              ,4
2015,3,9,AMHERST              ,6
2015,4,9,AMHERST              ,0
2015,6,9,AMHERST              ,3
2015,7,9,AMHERST              ,8
2015,8,9,AMHERST              ,0
2015,9,9,AMHERST              ,0
2015,10,9,AMHERST              ,2
2015,11,9,AMHERST              ,2
2015,12,9,AMHERST              ,4
2015,13,9,AMHERST              ,2
2015,14,9,AMHERST              ,4
2015,15,9,AMHERST              ,3
2015,16,9,AMHERST              ,4
2015,17,9,AMHERST              ,1
2015,18,9,AMHERST              ,3
2015,19,9,AMHERST              ,1
2015,20,9,AMHERST              ,5
2015,21,9,AMHERST              ,2
2015,22,9,AMHERST              ,5
2015,23,9,AMHERST              ,3
2015,24,9,AMHERST              ,1
2015,25,9,AMHERST              ,6
2015,27,9,AMHERST              ,6
2015,28,9,AMHERST              ,6
2015,29,9,AMHERST              ,3
2015,30,9,AMHERST              ,2
2015,31,9,AMHERST              ,5
2015,32,9,AMHERST              ,4
2015,33,9,AMHERST              ,0
2015,34,9,AMHERST              ,4
2015,35,9,AMHERST              ,3
2015,36,9,AMHERST              ,5
2015,37,9,AMHERST              ,6
2015,38,9,AMHERST              ,1
2015,39,9,AMHERST              ,5
2015,40,9,AMHERST              ,0
2015,41,9,AMHERST              ,1
2015,42,9,AMHERST              ,0
2015,43,9,AMHERST              ,2
2015,44,9,AMHERST              ,2
2015,45,9,AMHERST              ,1
2015,46,9,AMHERST              ,2
2015,47,9,AMHERST              ,4
2015,48,9,AMHERST              ,3
2015,49,9,AMHERST              ,3
2015,50,9,AMHERST              ,4
2015,51,9,AMHERST              ,2
2015,52,9,AMHERST              ,1
2015,1,11,APPOMATTOX           ,3
2015,2,11,APPOMATTOX           ,7
2015,3,11,APPOMATTOX           ,2
2015,4,11,APPOMATTOX           ,3
2015,6,11,APPOMATTOX           ,0
2015,9,11,APPOMATTOX           ,4
2015,11,11,APPOMATTOX           ,2
2015,13,11,APPOMATTOX           ,1
2015,14,11,APPOMATTOX           ,3
2015,16,11,APPOMATTOX           ,2
2015,17,11,APPOMATTOX           ,2
2015,18,11,APPOMATTOX           ,4
2015,19,11,APPOMATTOX           ,4
2015,20,11,APPOMATTOX           ,2
2015,21,11,APPOMATTOX           ,3
2015,23,11,APPOMATTOX           ,1
2015,24,11,APPOMATTOX           ,2
2015,25,11,APPOMATTOX           ,0
2015,26,11,APPOMATTOX           ,3
2015,27,11,APPOMATTOX           ,1
2015,28,11,APPOMATTOX           ,0
2015,30,11,APPOMATTOX           ,2
2015,33,11,APPOMATTOX           ,4
2015,34,11,APPOMATTOX           ,0
2015,35,11,APPOMATTOX           ,1
2015,37,11,APPOMATTOX           ,2
2015,38,11,APPOMATTOX           ,3
2015,39,11,APPOMATTOX           ,5
2015,40,11,APPOMATTOX           ,5
2015,41,11,APPOMATTOX           ,0
2015,42,11,APPOMATTOX           ,2
2015,43,11,APPOMATTOX           ,0
2015,44,11,APPOMATTOX           ,0
2015,45,11,APPOMATTOX           ,4
2015,46,11,APPOMATTOX           ,3
2015,48,11,APPOMATTOX           ,2
2015,49,11,APPOMATTOX           ,0
2015,50,11,APPOMATTOX           ,2
2015,51,11,APPOMATTOX           ,4
2015,52,11,APPOMATTOX           ,1
2015,53,11,APPOMATTOX           ,4
2015,1,13,ARLINGTON            ,37
2015,2,13,ARLINGTON            ,31
2015,3,13,ARLINGTON            ,32
2015,4,13,ARLINGTON            ,29
2015,5,13,ARLINGTON            ,36
2015,6,13,ARLINGTON            ,36
2015,7,13,ARLINGTON            ,35
2015,8,13,ARLINGTON            ,28
2015,9,13,ARLINGTON            ,30
2015,10,13,ARLINGTON            ,34
2015,11,13,ARLINGTON            ,32
2015,12,13,ARLINGTON            ,22
2015,13,13,ARLINGTON            ,41
2015,14,13,ARLINGTON            ,31
2015,15,13,ARLINGTON            ,36
2015,16,13,ARLINGTON            ,27
2015,17,13,ARLINGTON            ,27
2015,18,13,ARLINGTON            ,21
2015,19,13,ARLINGTON            ,34
2015,20,13,ARLINGTON            ,31
2015,21,13,ARLINGTON            ,22
2015,22,13,ARLINGTON            ,20
2015,23,13,ARLINGTON            ,33
2015,24,13,ARLINGTON            ,28
2015,25,13,ARLINGTON            ,31
2015,26,13,ARLINGTON            ,30
2015,27,13,ARLINGTON            ,36
2015,28,13,ARLINGTON            ,26
2015,29,13,ARLINGTON            ,22
2015,30,13,ARLINGTON            ,21
2015,31,13,ARLINGTON            ,35
2015,32,13,ARLINGTON            ,23
2015,33,13,ARLINGTON            ,33
2015,34,13,ARLINGTON            ,34
2015,35,13,ARLINGTON            ,29
2015,36,13,ARLINGTON            ,23
2015,37,13,ARLINGTON            ,26
2015,38,13,ARLINGTON            ,25
2015,39,13,ARLINGTON            ,27
2015,40,13,ARLINGTON            ,28
2015,41,13,ARLINGTON            ,27
2015,42,13,ARLINGTON            ,26
2015,43,13,ARLINGTON            ,28
2015,44,13,ARLINGTON            ,34
2015,45,13,ARLINGTON            ,27
2015,46,13,ARLINGTON            ,31
2015,47,13,ARLINGTON            ,25
2015,48,13,ARLINGTON            ,28
2015,49,13,ARLINGTON            ,29
2015,50,13,ARLINGTON            ,24
2015,51,13,ARLINGTON            ,28
2015,52,13,ARLINGTON            ,23
2015,53,13,ARLINGTON            ,4
2015,1,15,AUGUSTA              ,26
2015,2,15,AUGUSTA              ,17
2015,3,15,AUGUSTA              ,16
2015,4,15,AUGUSTA              ,26
2015,5,15,AUGUSTA              ,19
2015,6,15,AUGUSTA              ,19
2015,7,15,AUGUSTA              ,19
2015,8,15,AUGUSTA              ,15
2015,9,15,AUGUSTA              ,20
2015,10,15,AUGUSTA              ,15
2015,11,15,AUGUSTA              ,15
2015,12,15,AUGUSTA              ,16
2015,13,15,AUGUSTA              ,12
2015,14,15,AUGUSTA              ,9
2015,15,15,AUGUSTA              ,22
2015,16,15,AUGUSTA              ,22
2015,17,15,AUGUSTA              ,17
2015,18,15,AUGUSTA              ,12
2015,19,15,AUGUSTA              ,13
2015,20,15,AUGUSTA              ,18
2015,21,15,AUGUSTA              ,15
2015,22,15,AUGUSTA              ,13
2015,23,15,AUGUSTA              ,13
2015,24,15,AUGUSTA              ,15
2015,25,15,AUGUSTA              ,15
2015,26,15,AUGUSTA              ,24
2015,27,15,AUGUSTA              ,11
2015,28,15,AUGUSTA              ,9
2015,29,15,AUGUSTA              ,11
2015,30,15,AUGUSTA              ,9
2015,31,15,AUGUSTA              ,13
2015,32,15,AUGUSTA              ,15
2015,33,15,AUGUSTA              ,8
2015,34,15,AUGUSTA              ,16
2015,35,15,AUGUSTA              ,14
2015,36,15,AUGUSTA              ,14
2015,37,15,AUGUSTA              ,15
2015,38,15,AUGUSTA              ,20
2015,39,15,AUGUSTA              ,17
2015,40,15,AUGUSTA              ,20
2015,41,15,AUGUSTA              ,13
2015,42,15,AUGUSTA              ,14
2015,43,15,AUGUSTA              ,13
2015,44,15,AUGUSTA              ,20
2015,45,15,AUGUSTA              ,10
2015,46,15,AUGUSTA              ,14
2015,47,15,AUGUSTA              ,14
2015,48,15,AUGUSTA              ,19
2015,49,15,AUGUSTA              ,22
2015,50,15,AUGUSTA              ,23
2015,51,15,AUGUSTA              ,18
2015,52,15,AUGUSTA              ,18
2015,53,15,AUGUSTA              ,2
2015,1,17,BATH                 ,2
2015,2,17,BATH                 ,2
2015,3,17,BATH                 ,0
2015,4,17,BATH                 ,2
2015,5,17,BATH                 ,1
2015,6,17,BATH                 ,1
2015,7,17,BATH                 ,3
2015,10,17,BATH                 ,4
2015,11,17,BATH                 ,4
2015,13,17,BATH                 ,1
2015,14,17,BATH                 ,3
2015,16,17,BATH                 ,0
2015,17,17,BATH                 ,2
2015,18,17,BATH                 ,4
2015,19,17,BATH                 ,0
2015,20,17,BATH                 ,2
2015,22,17,BATH                 ,1
2015,23,17,BATH                 ,3
2015,24,17,BATH                 ,1
2015,26,17,BATH                 ,2
2015,28,17,BATH                 ,0
2015,30,17,BATH                 ,3
2015,32,17,BATH                 ,3
2015,34,17,BATH                 ,0
2015,35,17,BATH                 ,2
2015,36,17,BATH                 ,3
2015,37,17,BATH                 ,3
2015,38,17,BATH                 ,4
2015,42,17,BATH                 ,3
2015,43,17,BATH                 ,1
2015,44,17,BATH                 ,3
2015,45,17,BATH                 ,0
2015,46,17,BATH                 ,1
2015,47,17,BATH                 ,1
2015,49,17,BATH                 ,3
2015,52,17,BATH                 ,0
2015,53,17,BATH                 ,1
2015,1,19,BEDFORD              ,9
2015,2,19,BEDFORD              ,13
2015,3,19,BEDFORD              ,10
2015,4,19,BEDFORD              ,11
2015,5,19,BEDFORD              ,7
2015,6,19,BEDFORD              ,7
2015,7,19,BEDFORD              ,7
2015,8,19,BEDFORD              ,0
2015,9,19,BEDFORD              ,11
2015,10,19,BEDFORD              ,6
2015,11,19,BEDFORD              ,13
2015,12,19,BEDFORD              ,8
2015,13,19,BEDFORD              ,6
2015,14,19,BEDFORD              ,12
2015,15,19,BEDFORD              ,9
2015,16,19,BEDFORD              ,7
2015,17,19,BEDFORD              ,8
2015,18,19,BEDFORD              ,1
2015,19,19,BEDFORD              ,9
2015,20,19,BEDFORD              ,5
2015,21,19,BEDFORD              ,9
2015,22,19,BEDFORD              ,6
2015,23,19,BEDFORD              ,6
2015,24,19,BEDFORD              ,5
2015,25,19,BEDFORD              ,6
2015,26,19,BEDFORD              ,7
2015,27,19,BEDFORD              ,10
2015,28,19,BEDFORD              ,2
2015,29,19,BEDFORD              ,5
2015,30,19,BEDFORD              ,10
2015,31,19,BEDFORD              ,10
2015,32,19,BEDFORD              ,7
2015,33,19,BEDFORD              ,5
2015,34,19,BEDFORD              ,5
2015,35,19,BEDFORD              ,10
2015,36,19,BEDFORD              ,9
2015,37,19,BEDFORD              ,8
2015,38,19,BEDFORD              ,10
2015,39,19,BEDFORD              ,8
2015,40,19,BEDFORD              ,10
2015,41,19,BEDFORD              ,8
2015,42,19,BEDFORD              ,10
2015,43,19,BEDFORD              ,9
2015,44,19,BEDFORD              ,13
2015,45,19,BEDFORD              ,10
2015,46,19,BEDFORD              ,7
2015,47,19,BEDFORD              ,19
2015,48,19,BEDFORD              ,10
2015,49,19,BEDFORD              ,6
2015,50,19,BEDFORD              ,10
2015,51,19,BEDFORD              ,9
2015,52,19,BEDFORD              ,7
2015,53,19,BEDFORD              ,6
2015,1,21,BLAND                ,0
2015,2,21,BLAND                ,2
2015,3,21,BLAND                ,4
2015,4,21,BLAND                ,2
2015,5,21,BLAND                ,1
2015,6,21,BLAND                ,3
2015,12,21,BLAND                ,1
2015,13,21,BLAND                ,0
2015,17,21,BLAND                ,4
2015,18,21,BLAND                ,1
2015,19,21,BLAND                ,4
2015,21,21,BLAND                ,1
2015,23,21,BLAND                ,0
2015,24,21,BLAND                ,3
2015,25,21,BLAND                ,5
2015,27,21,BLAND                ,0
2015,28,21,BLAND                ,1
2015,30,21,BLAND                ,3
2015,31,21,BLAND                ,1
2015,34,21,BLAND                ,0
2015,35,21,BLAND                ,1
2015,37,21,BLAND                ,4
2015,38,21,BLAND                ,3
2015,39,21,BLAND                ,0
2015,40,21,BLAND                ,2
2015,41,21,BLAND                ,3
2015,43,21,BLAND                ,4
2015,45,21,BLAND                ,0
2015,46,21,BLAND                ,4
2015,48,21,BLAND                ,3
2015,49,21,BLAND                ,4
2015,50,21,BLAND                ,4
2015,51,21,BLAND                ,0
2015,52,21,BLAND                ,2
2015,53,21,BLAND                ,0
2015,1,23,BOTETOURT            ,8
2015,2,23,BOTETOURT            ,5
2015,3,23,BOTETOURT            ,1
2015,4,23,BOTETOURT            ,3
2015,5,23,BOTETOURT            ,2
2015,6,23,BOTETOURT            ,6
2015,7,23,BOTETOURT            ,0
2015,8,23,BOTETOURT            ,8
2015,9,23,BOTETOURT            ,6
2015,10,23,BOTETOURT            ,4
2015,11,23,BOTETOURT            ,6
2015,12,23,BOTETOURT            ,5
2015,13,23,BOTETOURT            ,2
2015,14,23,BOTETOURT            ,0
2015,15,23,BOTETOURT            ,7
2015,16,23,BOTETOURT            ,3
2015,18,23,BOTETOURT            ,4
2015,19,23,BOTETOURT            ,5
2015,20,23,BOTETOURT            ,0
2015,21,23,BOTETOURT            ,3
2015,22,23,BOTETOURT            ,5
2015,23,23,BOTETOURT            ,5
2015,24,23,BOTETOURT            ,2
2015,25,23,BOTETOURT            ,5
2015,26,23,BOTETOURT            ,0
2015,27,23,BOTETOURT            ,3
2015,28,23,BOTETOURT            ,1
2015,29,23,BOTETOURT            ,4
2015,30,23,BOTETOURT            ,4
2015,31,23,BOTETOURT            ,2
2015,32,23,BOTETOURT            ,0
2015,33,23,BOTETOURT            ,0
2015,34,23,BOTETOURT            ,4
2015,35,23,BOTETOURT            ,2
2015,36,23,BOTETOURT            ,5
2015,37,23,BOTETOURT            ,6
2015,38,23,BOTETOURT            ,5
2015,39,23,BOTETOURT            ,2
2015,40,23,BOTETOURT            ,2
2015,41,23,BOTETOURT            ,2
2015,42,23,BOTETOURT            ,5
2015,44,23,BOTETOURT            ,0
2015,45,23,BOTETOURT            ,3
2015,46,23,BOTETOURT            ,8
2015,47,23,BOTETOURT            ,4
2015,48,23,BOTETOURT            ,1
2015,49,23,BOTETOURT            ,4
2015,50,23,BOTETOURT            ,5
2015,51,23,BOTETOURT            ,7
2015,52,23,BOTETOURT            ,1
2015,1,520,BRISTOL                     ,6
2015,2,520,BRISTOL                     ,0
2015,3,520,BRISTOL                     ,2
2015,4,520,BRISTOL                     ,1
2015,5,520,BRISTOL                     ,0
2015,6,520,BRISTOL                     ,3
2015,7,520,BRISTOL                     ,0
2015,8,520,BRISTOL                     ,4
2015,10,520,BRISTOL                     ,3
2015,11,520,BRISTOL                     ,2
2015,12,520,BRISTOL                     ,2
2015,13,520,BRISTOL                     ,3
2015,14,520,BRISTOL                     ,3
2015,15,520,BRISTOL                     ,1
2015,16,520,BRISTOL                     ,4
2015,17,520,BRISTOL                     ,0
2015,18,520,BRISTOL                     ,0
2015,19,520,BRISTOL                     ,2
2015,21,520,BRISTOL                     ,1
2015,22,520,BRISTOL                     ,0
2015,23,520,BRISTOL                     ,0
2015,24,520,BRISTOL                     ,5
2015,25,520,BRISTOL                     ,6
2015,27,520,BRISTOL                     ,2
2015,28,520,BRISTOL                     ,0
2015,29,520,BRISTOL                     ,4
2015,30,520,BRISTOL                     ,3
2015,31,520,BRISTOL                     ,4
2015,32,520,BRISTOL                     ,1
2015,34,520,BRISTOL                     ,2
2015,35,520,BRISTOL                     ,1
2015,36,520,BRISTOL                     ,1
2015,38,520,BRISTOL                     ,4
2015,39,520,BRISTOL                     ,1
2015,41,520,BRISTOL                     ,4
2015,42,520,BRISTOL                     ,2
2015,43,520,BRISTOL                     ,3
2015,44,520,BRISTOL                     ,1
2015,46,520,BRISTOL                     ,2
2015,47,520,BRISTOL                     ,1
2015,48,520,BRISTOL                     ,2
2015,50,520,BRISTOL                     ,0
2015,51,520,BRISTOL                     ,3
2015,52,520,BRISTOL                     ,0
2015,1,25,BRUNSWICK            ,0
2015,2,25,BRUNSWICK            ,0
2015,3,25,BRUNSWICK            ,3
2015,4,25,BRUNSWICK            ,2
2015,5,25,BRUNSWICK            ,2
2015,7,25,BRUNSWICK            ,2
2015,8,25,BRUNSWICK            ,2
2015,9,25,BRUNSWICK            ,2
2015,11,25,BRUNSWICK            ,5
2015,12,25,BRUNSWICK            ,5
2015,13,25,BRUNSWICK            ,2
2015,14,25,BRUNSWICK            ,4
2015,15,25,BRUNSWICK            ,4
2015,16,25,BRUNSWICK            ,2
2015,17,25,BRUNSWICK            ,1
2015,18,25,BRUNSWICK            ,2
2015,19,25,BRUNSWICK            ,0
2015,20,25,BRUNSWICK            ,3
2015,21,25,BRUNSWICK            ,4
2015,22,25,BRUNSWICK            ,2
2015,23,25,BRUNSWICK            ,0
2015,24,25,BRUNSWICK            ,0
2015,25,25,BRUNSWICK            ,1
2015,26,25,BRUNSWICK            ,4
2015,27,25,BRUNSWICK            ,4
2015,28,25,BRUNSWICK            ,3
2015,29,25,BRUNSWICK            ,0
2015,30,25,BRUNSWICK            ,1
2015,31,25,BRUNSWICK            ,4
2015,32,25,BRUNSWICK            ,3
2015,35,25,BRUNSWICK            ,2
2015,36,25,BRUNSWICK            ,3
2015,37,25,BRUNSWICK            ,0
2015,38,25,BRUNSWICK            ,3
2015,41,25,BRUNSWICK            ,4
2015,42,25,BRUNSWICK            ,4
2015,43,25,BRUNSWICK            ,3
2015,44,25,BRUNSWICK            ,3
2015,45,25,BRUNSWICK            ,2
2015,46,25,BRUNSWICK            ,0
2015,47,25,BRUNSWICK            ,0
2015,48,25,BRUNSWICK            ,4
2015,50,25,BRUNSWICK            ,0
2015,51,25,BRUNSWICK            ,4
2015,52,25,BRUNSWICK            ,0
2015,1,27,BUCHANAN             ,6
2015,2,27,BUCHANAN             ,7
2015,3,27,BUCHANAN             ,5
2015,4,27,BUCHANAN             ,6
2015,5,27,BUCHANAN             ,0
2015,6,27,BUCHANAN             ,11
2015,7,27,BUCHANAN             ,1
2015,8,27,BUCHANAN             ,1
2015,9,27,BUCHANAN             ,5
2015,10,27,BUCHANAN             ,2
2015,11,27,BUCHANAN             ,6
2015,12,27,BUCHANAN             ,6
2015,13,27,BUCHANAN             ,4
2015,14,27,BUCHANAN             ,5
2015,15,27,BUCHANAN             ,6
2015,16,27,BUCHANAN             ,0
2015,17,27,BUCHANAN             ,5
2015,18,27,BUCHANAN             ,2
2015,19,27,BUCHANAN             ,8
2015,20,27,BUCHANAN             ,5
2015,21,27,BUCHANAN             ,8
2015,22,27,BUCHANAN             ,7
2015,23,27,BUCHANAN             ,2
2015,24,27,BUCHANAN             ,5
2015,25,27,BUCHANAN             ,2
