DEATH_YEAR,WEEK_NUM,FIPS,COUNTY,NUMBER_OF_DEATHS
2017,40,3,ALBEMARLE            ,17
2017,41,3,ALBEMARLE            ,20
2017,42,3,ALBEMARLE            ,15
2017,43,3,ALBEMARLE            ,17
2017,44,3,ALBEMARLE            ,32
2017,45,3,ALBEMARLE            ,19
2017,46,3,ALBEMARLE            ,23
2017,47,3,ALBEMARLE            ,29
2017,48,3,ALBEMARLE            ,15
2017,49,3,ALBEMARLE            ,28
2017,50,3,ALBEMARLE            ,23
2017,51,3,ALBEMARLE            ,18
2017,52,3,ALBEMARLE            ,20
2017,53,3,ALBEMARLE            ,0
2017,1,510,ALEXANDRIA                  ,8
2017,2,510,ALEXANDRIA                  ,9
2017,3,510,ALEXANDRIA                  ,26
2017,4,510,ALEXANDRIA                  ,18
2017,5,510,ALEXANDRIA                  ,27
2017,6,510,ALEXANDRIA                  ,23
2017,7,510,ALEXANDRIA                  ,25
2017,8,510,ALEXANDRIA                  ,19
2017,9,510,ALEXANDRIA                  ,14
2017,10,510,ALEXANDRIA                  ,21
2017,11,510,ALEXANDRIA                  ,17
2017,12,510,ALEXANDRIA                  ,15
2017,13,510,ALEXANDRIA                  ,15
2017,14,510,ALEXANDRIA                  ,12
2017,15,510,ALEXANDRIA                  ,21
2017,16,510,ALEXANDRIA                  ,10
2017,17,510,ALEXANDRIA                  ,16
2017,18,510,ALEXANDRIA                  ,14
2017,19,510,ALEXANDRIA                  ,13
2017,20,510,ALEXANDRIA                  ,17
2017,21,510,ALEXANDRIA                  ,17
2017,22,510,ALEXANDRIA                  ,17
2017,23,510,ALEXANDRIA                  ,12
2017,24,510,ALEXANDRIA                  ,16
2017,25,510,ALEXANDRIA                  ,17
2017,26,510,ALEXANDRIA                  ,6
2017,27,510,ALEXANDRIA                  ,10
2017,28,510,ALEXANDRIA                  ,11
2017,29,510,ALEXANDRIA                  ,13
2017,30,510,ALEXANDRIA                  ,8
2017,31,510,ALEXANDRIA                  ,10
2017,32,510,ALEXANDRIA                  ,13
2017,33,510,ALEXANDRIA                  ,13
2017,34,510,ALEXANDRIA                  ,18
2017,35,510,ALEXANDRIA                  ,14
2017,36,510,ALEXANDRIA                  ,18
2017,37,510,ALEXANDRIA                  ,18
2017,38,510,ALEXANDRIA                  ,20
2017,39,510,ALEXANDRIA                  ,14
2017,40,510,ALEXANDRIA                  ,7
2017,41,510,ALEXANDRIA                  ,14
2017,42,510,ALEXANDRIA                  ,14
2017,43,510,ALEXANDRIA                  ,13
2017,44,510,ALEXANDRIA                  ,18
2017,45,510,ALEXANDRIA                  ,14
2017,46,510,ALEXANDRIA                  ,21
2017,47,510,ALEXANDRIA                  ,18
2017,48,510,ALEXANDRIA                  ,17
2017,49,510,ALEXANDRIA                  ,18
2017,50,510,ALEXANDRIA                  ,15
2017,51,510,ALEXANDRIA                  ,17
2017,52,510,ALEXANDRIA                  ,12
2017,53,510,ALEXANDRIA                  ,1
2017,1,5,ALLEGHANY            ,1
2017,2,5,ALLEGHANY            ,0
2017,3,5,ALLEGHANY            ,5
2017,4,5,ALLEGHANY            ,7
2017,5,5,ALLEGHANY            ,5
2017,6,5,ALLEGHANY            ,8
2017,7,5,ALLEGHANY            ,6
2017,8,5,ALLEGHANY            ,4
2017,9,5,ALLEGHANY            ,1
2017,10,5,ALLEGHANY            ,7
2017,11,5,ALLEGHANY            ,5
2017,12,5,ALLEGHANY            ,7
2017,13,5,ALLEGHANY            ,0
2017,14,5,ALLEGHANY            ,7
2017,15,5,ALLEGHANY            ,0
2017,16,5,ALLEGHANY            ,5
2017,17,5,ALLEGHANY            ,5
2017,18,5,ALLEGHANY            ,10
2017,19,5,ALLEGHANY            ,3
2017,20,5,ALLEGHANY            ,8
2017,21,5,ALLEGHANY            ,2
2017,22,5,ALLEGHANY            ,1
2017,23,5,ALLEGHANY            ,10
2017,24,5,ALLEGHANY            ,3
2017,25,5,ALLEGHANY            ,4
2017,26,5,ALLEGHANY            ,0
2017,27,5,ALLEGHANY            ,8
2017,28,5,ALLEGHANY            ,2
2017,29,5,ALLEGHANY            ,8
2017,30,5,ALLEGHANY            ,7
2017,31,5,ALLEGHANY            ,3
2017,32,5,ALLEGHANY            ,2
2017,33,5,ALLEGHANY            ,8
2017,34,5,ALLEGHANY            ,1
2017,35,5,ALLEGHANY            ,1
2017,36,5,ALLEGHANY            ,0
2017,37,5,ALLEGHANY            ,0
2017,38,5,ALLEGHANY            ,1
2017,39,5,ALLEGHANY            ,4
2017,40,5,ALLEGHANY            ,8
2017,41,5,ALLEGHANY            ,0
2017,42,5,ALLEGHANY            ,4
2017,43,5,ALLEGHANY            ,4
2017,44,5,ALLEGHANY            ,4
2017,45,5,ALLEGHANY            ,1
2017,46,5,ALLEGHANY            ,1
2017,47,5,ALLEGHANY            ,0
2017,48,5,ALLEGHANY            ,5
2017,49,5,ALLEGHANY            ,1
2017,50,5,ALLEGHANY            ,4
2017,51,5,ALLEGHANY            ,0
2017,52,5,ALLEGHANY            ,2
2017,1,7,AMELIA               ,2
2017,2,7,AMELIA               ,4
2017,3,7,AMELIA               ,0
2017,4,7,AMELIA               ,0
2017,5,7,AMELIA               ,5
2017,6,7,AMELIA               ,4
2017,7,7,AMELIA               ,1
2017,8,7,AMELIA               ,0
2017,9,7,AMELIA               ,1
2017,10,7,AMELIA               ,2
2017,11,7,AMELIA               ,2
2017,12,7,AMELIA               ,3
2017,13,7,AMELIA               ,1
2017,14,7,AMELIA               ,3
2017,16,7,AMELIA               ,2
2017,19,7,AMELIA               ,4
2017,20,7,AMELIA               ,4
2017,21,7,AMELIA               ,0
2017,22,7,AMELIA               ,2
2017,23,7,AMELIA               ,2
2017,24,7,AMELIA               ,4
2017,25,7,AMELIA               ,1
2017,26,7,AMELIA               ,0
2017,27,7,AMELIA               ,3
2017,28,7,AMELIA               ,4
2017,29,7,AMELIA               ,4
2017,30,7,AMELIA               ,1
2017,32,7,AMELIA               ,2
2017,33,7,AMELIA               ,2
2017,34,7,AMELIA               ,2
2017,35,7,AMELIA               ,4
2017,36,7,AMELIA               ,2
2017,37,7,AMELIA               ,1
2017,38,7,AMELIA               ,3
2017,39,7,AMELIA               ,3
2017,40,7,AMELIA               ,1
2017,41,7,AMELIA               ,4
2017,42,7,AMELIA               ,1
2017,44,7,AMELIA               ,2
2017,45,7,AMELIA               ,1
2017,46,7,AMELIA               ,0
2017,47,7,AMELIA               ,4
2017,49,7,AMELIA               ,4
2017,50,7,AMELIA               ,4
2017,51,7,AMELIA               ,4
2017,52,7,AMELIA               ,1
2017,1,9,AMHERST              ,7
2017,2,9,AMHERST              ,6
2017,3,9,AMHERST              ,6
2017,4,9,AMHERST              ,4
2017,5,9,AMHERST              ,6
2017,6,9,AMHERST              ,1
2017,7,9,AMHERST              ,5
2017,8,9,AMHERST              ,0
2017,9,9,AMHERST              ,4
2017,10,9,AMHERST              ,4
2017,11,9,AMHERST              ,2
2017,12,9,AMHERST              ,1
2017,13,9,AMHERST              ,3
2017,14,9,AMHERST              ,4
2017,15,9,AMHERST              ,1
2017,16,9,AMHERST              ,5
2017,17,9,AMHERST              ,6
2017,18,9,AMHERST              ,3
2017,19,9,AMHERST              ,4
2017,20,9,AMHERST              ,0
2017,22,9,AMHERST              ,3
2017,23,9,AMHERST              ,1
2017,24,9,AMHERST              ,0
2017,25,9,AMHERST              ,4
2017,26,9,AMHERST              ,0
2017,27,9,AMHERST              ,1
2017,28,9,AMHERST              ,4
2017,29,9,AMHERST              ,2
2017,30,9,AMHERST              ,1
2017,31,9,AMHERST              ,4
2017,32,9,AMHERST              ,6
2017,33,9,AMHERST              ,2
2017,34,9,AMHERST              ,0
2017,35,9,AMHERST              ,2
2017,36,9,AMHERST              ,1
2017,37,9,AMHERST              ,3
2017,38,9,AMHERST              ,1
2017,39,9,AMHERST              ,5
2017,40,9,AMHERST              ,1
2017,41,9,AMHERST              ,6
2017,42,9,AMHERST              ,2
2017,43,9,AMHERST              ,1
2017,44,9,AMHERST              ,2
2017,45,9,AMHERST              ,5
2017,47,9,AMHERST              ,5
2017,48,9,AMHERST              ,2
2017,49,9,AMHERST              ,5
2017,50,9,AMHERST              ,3
2017,51,9,AMHERST              ,5
2017,52,9,AMHERST              ,8
2017,1,11,APPOMATTOX           ,1
2017,2,11,APPOMATTOX           ,2
2017,3,11,APPOMATTOX           ,3
2017,4,11,APPOMATTOX           ,0
2017,5,11,APPOMATTOX           ,1
2017,6,11,APPOMATTOX           ,1
2017,7,11,APPOMATTOX           ,0
2017,8,11,APPOMATTOX           ,3
2017,9,11,APPOMATTOX           ,1
2017,10,11,APPOMATTOX           ,4
2017,12,11,APPOMATTOX           ,0
2017,13,11,APPOMATTOX           ,2
2017,14,11,APPOMATTOX           ,3
2017,15,11,APPOMATTOX           ,1
2017,16,11,APPOMATTOX           ,0
2017,17,11,APPOMATTOX           ,4
2017,18,11,APPOMATTOX           ,1
2017,19,11,APPOMATTOX           ,1
2017,20,11,APPOMATTOX           ,3
2017,21,11,APPOMATTOX           ,0
2017,22,11,APPOMATTOX           ,1
2017,27,11,APPOMATTOX           ,0
2017,28,11,APPOMATTOX           ,3
2017,29,11,APPOMATTOX           ,2
2017,30,11,APPOMATTOX           ,0
2017,31,11,APPOMATTOX           ,2
2017,32,11,APPOMATTOX           ,4
2017,33,11,APPOMATTOX           ,1
2017,34,11,APPOMATTOX           ,0
2017,35,11,APPOMATTOX           ,2
2017,36,11,APPOMATTOX           ,2
2017,37,11,APPOMATTOX           ,5
2017,38,11,APPOMATTOX           ,4
2017,39,11,APPOMATTOX           ,1
2017,40,11,APPOMATTOX           ,2
2017,41,11,APPOMATTOX           ,2
2017,42,11,APPOMATTOX           ,3
2017,43,11,APPOMATTOX           ,1
2017,45,11,APPOMATTOX           ,1
2017,46,11,APPOMATTOX           ,1
2017,47,11,APPOMATTOX           ,3
2017,48,11,APPOMATTOX           ,0
2017,49,11,APPOMATTOX           ,0
2017,50,11,APPOMATTOX           ,2
2017,51,11,APPOMATTOX           ,1
2017,52,11,APPOMATTOX           ,3
2017,1,13,ARLINGTON            ,25
2017,2,13,ARLINGTON            ,27
2017,3,13,ARLINGTON            ,21
2017,4,13,ARLINGTON            ,41
2017,5,13,ARLINGTON            ,39
2017,6,13,ARLINGTON            ,26
2017,7,13,ARLINGTON            ,26
2017,8,13,ARLINGTON            ,39
2017,9,13,ARLINGTON            ,35
2017,10,13,ARLINGTON            ,34
2017,11,13,ARLINGTON            ,27
2017,12,13,ARLINGTON            ,23
2017,13,13,ARLINGTON            ,33
2017,14,13,ARLINGTON            ,29
2017,15,13,ARLINGTON            ,31
2017,16,13,ARLINGTON            ,31
2017,17,13,ARLINGTON            ,24
2017,18,13,ARLINGTON            ,25
2017,19,13,ARLINGTON            ,25
2017,20,13,ARLINGTON            ,35
2017,21,13,ARLINGTON            ,23
2017,22,13,ARLINGTON            ,28
2017,23,13,ARLINGTON            ,26
2017,24,13,ARLINGTON            ,21
2017,25,13,ARLINGTON            ,28
2017,26,13,ARLINGTON            ,32
2017,27,13,ARLINGTON            ,25
2017,28,13,ARLINGTON            ,33
2017,29,13,ARLINGTON            ,28
2017,30,13,ARLINGTON            ,23
2017,31,13,ARLINGTON            ,29
2017,32,13,ARLINGTON            ,22
2017,33,13,ARLINGTON            ,22
2017,34,13,ARLINGTON            ,25
2017,35,13,ARLINGTON            ,30
2017,36,13,ARLINGTON            ,23
2017,37,13,ARLINGTON            ,24
2017,38,13,ARLINGTON            ,17
2017,39,13,ARLINGTON            ,25
2017,40,13,ARLINGTON            ,26
2017,41,13,ARLINGTON            ,23
2017,42,13,ARLINGTON            ,29
2017,43,13,ARLINGTON            ,20
2017,44,13,ARLINGTON            ,23
2017,45,13,ARLINGTON            ,20
2017,46,13,ARLINGTON            ,17
2017,47,13,ARLINGTON            ,33
2017,48,13,ARLINGTON            ,22
2017,49,13,ARLINGTON            ,23
2017,50,13,ARLINGTON            ,25
2017,51,13,ARLINGTON            ,35
2017,52,13,ARLINGTON            ,19
2017,53,13,ARLINGTON            ,7
2017,1,15,AUGUSTA              ,23
2017,2,15,AUGUSTA              ,33
2017,3,15,AUGUSTA              ,19
2017,4,15,AUGUSTA              ,13
2017,5,15,AUGUSTA              ,19
2017,6,15,AUGUSTA              ,19
2017,7,15,AUGUSTA              ,21
2017,8,15,AUGUSTA              ,23
2017,9,15,AUGUSTA              ,14
2017,10,15,AUGUSTA              ,17
2017,11,15,AUGUSTA              ,14
2017,12,15,AUGUSTA              ,14
2017,13,15,AUGUSTA              ,16
2017,14,15,AUGUSTA              ,15
2017,15,15,AUGUSTA              ,17
2017,16,15,AUGUSTA              ,12
2017,17,15,AUGUSTA              ,15
2017,18,15,AUGUSTA              ,15
2017,19,15,AUGUSTA              ,10
2017,20,15,AUGUSTA              ,14
2017,21,15,AUGUSTA              ,13
2017,22,15,AUGUSTA              ,19
2017,23,15,AUGUSTA              ,12
2017,24,15,AUGUSTA              ,18
2017,25,15,AUGUSTA              ,11
2017,26,15,AUGUSTA              ,15
2017,27,15,AUGUSTA              ,9
2017,28,15,AUGUSTA              ,10
2017,29,15,AUGUSTA              ,17
2017,30,15,AUGUSTA              ,9
2017,31,15,AUGUSTA              ,20
2017,32,15,AUGUSTA              ,21
2017,33,15,AUGUSTA              ,13
2017,34,15,AUGUSTA              ,13
2017,35,15,AUGUSTA              ,14
2017,36,15,AUGUSTA              ,20
2017,37,15,AUGUSTA              ,16
2017,38,15,AUGUSTA              ,19
2017,39,15,AUGUSTA              ,15
2017,40,15,AUGUSTA              ,16
2017,41,15,AUGUSTA              ,11
2017,42,15,AUGUSTA              ,15
2017,43,15,AUGUSTA              ,11
2017,44,15,AUGUSTA              ,13
2017,45,15,AUGUSTA              ,12
2017,46,15,AUGUSTA              ,16
2017,47,15,AUGUSTA              ,17
2017,48,15,AUGUSTA              ,22
2017,49,15,AUGUSTA              ,17
2017,50,15,AUGUSTA              ,19
2017,51,15,AUGUSTA              ,12
2017,52,15,AUGUSTA              ,15
2017,53,15,AUGUSTA              ,2
2017,3,17,BATH                 ,4
2017,5,17,BATH                 ,4
2017,7,17,BATH                 ,2
2017,8,17,BATH                 ,3
2017,9,17,BATH                 ,0
2017,10,17,BATH                 ,4
2017,11,17,BATH                 ,1
2017,12,17,BATH                 ,2
2017,13,17,BATH                 ,3
2017,14,17,BATH                 ,2
2017,15,17,BATH                 ,3
2017,17,17,BATH                 ,3
2017,18,17,BATH                 ,4
2017,19,17,BATH                 ,4
2017,21,17,BATH                 ,2
2017,22,17,BATH                 ,1
2017,23,17,BATH                 ,3
2017,24,17,BATH                 ,2
2017,25,17,BATH                 ,2
2017,26,17,BATH                 ,0
2017,28,17,BATH                 ,0
2017,30,17,BATH                 ,3
2017,32,17,BATH                 ,2
2017,33,17,BATH                 ,0
2017,36,17,BATH                 ,3
2017,37,17,BATH                 ,2
2017,40,17,BATH                 ,4
2017,42,17,BATH                 ,2
2017,43,17,BATH                 ,4
2017,45,17,BATH                 ,3
2017,46,17,BATH                 ,0
2017,47,17,BATH                 ,0
2017,48,17,BATH                 ,1
2017,49,17,BATH                 ,3
2017,51,17,BATH                 ,4
2017,1,19,BEDFORD              ,15
2017,2,19,BEDFORD              ,14
2017,3,19,BEDFORD              ,13
2017,4,19,BEDFORD              ,9
2017,5,19,BEDFORD              ,8
2017,6,19,BEDFORD              ,15
2017,7,19,BEDFORD              ,12
2017,8,19,BEDFORD              ,7
2017,9,19,BEDFORD              ,7
2017,10,19,BEDFORD              ,12
2017,11,19,BEDFORD              ,10
2017,12,19,BEDFORD              ,12
2017,13,19,BEDFORD              ,12
2017,14,19,BEDFORD              ,13
2017,15,19,BEDFORD              ,18
2017,16,19,BEDFORD              ,9
2017,17,19,BEDFORD              ,7
2017,18,19,BEDFORD              ,15
2017,19,19,BEDFORD              ,7
2017,20,19,BEDFORD              ,13
2017,21,19,BEDFORD              ,5
2017,22,19,BEDFORD              ,11
2017,23,19,BEDFORD              ,6
2017,24,19,BEDFORD              ,9
2017,25,19,BEDFORD              ,12
2017,26,19,BEDFORD              ,11
2017,27,19,BEDFORD              ,8
2017,28,19,BEDFORD              ,7
2017,29,19,BEDFORD              ,14
2017,30,19,BEDFORD              ,9
2017,31,19,BEDFORD              ,12
2017,32,19,BEDFORD              ,15
2017,33,19,BEDFORD              ,14
2017,34,19,BEDFORD              ,7
2017,35,19,BEDFORD              ,12
2017,36,19,BEDFORD              ,6
2017,37,19,BEDFORD              ,7
2017,38,19,BEDFORD              ,0
2017,39,19,BEDFORD              ,12
2017,40,19,BEDFORD              ,14
2017,41,19,BEDFORD              ,9
2017,42,19,BEDFORD              ,6
2017,43,19,BEDFORD              ,6
2017,44,19,BEDFORD              ,15
2017,45,19,BEDFORD              ,15
2017,46,19,BEDFORD              ,14
2017,47,19,BEDFORD              ,12
2017,48,19,BEDFORD              ,11
2017,49,19,BEDFORD              ,11
2017,50,19,BEDFORD              ,13
2017,51,19,BEDFORD              ,15
2017,52,19,BEDFORD              ,11
2017,53,19,BEDFORD              ,2
2017,2,21,BLAND                ,0
2017,3,21,BLAND                ,4
2017,4,21,BLAND                ,4
2017,8,21,BLAND                ,3
2017,9,21,BLAND                ,1
2017,11,21,BLAND                ,2
2017,13,21,BLAND                ,0
2017,14,21,BLAND                ,3
2017,15,21,BLAND                ,3
2017,16,21,BLAND                ,2
2017,17,21,BLAND                ,3
2017,18,21,BLAND                ,0
2017,20,21,BLAND                ,3
2017,21,21,BLAND                ,3
2017,22,21,BLAND                ,1
2017,23,21,BLAND                ,2
2017,27,21,BLAND                ,4
2017,28,21,BLAND                ,3
2017,30,21,BLAND                ,2
2017,33,21,BLAND                ,0
2017,34,21,BLAND                ,1
2017,35,21,BLAND                ,2
2017,36,21,BLAND                ,2
2017,37,21,BLAND                ,4
2017,38,21,BLAND                ,0
2017,39,21,BLAND                ,2
2017,43,21,BLAND                ,3
2017,44,21,BLAND                ,1
2017,47,21,BLAND                ,0
2017,49,21,BLAND                ,3
2017,52,21,BLAND                ,0
2017,1,23,BOTETOURT            ,6
2017,2,23,BOTETOURT            ,2
2017,3,23,BOTETOURT            ,7
2017,4,23,BOTETOURT            ,7
2017,5,23,BOTETOURT            ,7
2017,6,23,BOTETOURT            ,1
2017,7,23,BOTETOURT            ,8
2017,8,23,BOTETOURT            ,3
2017,9,23,BOTETOURT            ,4
2017,10,23,BOTETOURT            ,8
2017,11,23,BOTETOURT            ,9
2017,12,23,BOTETOURT            ,6
2017,13,23,BOTETOURT            ,1
2017,14,23,BOTETOURT            ,3
2017,15,23,BOTETOURT            ,3
2017,16,23,BOTETOURT            ,5
2017,17,23,BOTETOURT            ,5
2017,18,23,BOTETOURT            ,1
2017,19,23,BOTETOURT            ,0
2017,20,23,BOTETOURT            ,3
2017,21,23,BOTETOURT            ,2
2017,22,23,BOTETOURT            ,6
2017,23,23,BOTETOURT            ,1
2017,24,23,BOTETOURT            ,2
2017,25,23,BOTETOURT            ,5
2017,26,23,BOTETOURT            ,1
2017,27,23,BOTETOURT            ,2
2017,28,23,BOTETOURT            ,1
2017,29,23,BOTETOURT            ,2
2017,30,23,BOTETOURT            ,3
2017,31,23,BOTETOURT            ,6
2017,32,23,BOTETOURT            ,6
2017,33,23,BOTETOURT            ,2
2017,34,23,BOTETOURT            ,7
2017,35,23,BOTETOURT            ,1
2017,36,23,BOTETOURT            ,0
2017,37,23,BOTETOURT            ,7
2017,38,23,BOTETOURT            ,8
2017,39,23,BOTETOURT            ,0
2017,40,23,BOTETOURT            ,0
2017,41,23,BOTETOURT            ,0
2017,42,23,BOTETOURT            ,0
2017,43,23,BOTETOURT            ,5
2017,44,23,BOTETOURT            ,6
2017,45,23,BOTETOURT            ,4
2017,46,23,BOTETOURT            ,4
2017,47,23,BOTETOURT            ,0
2017,48,23,BOTETOURT            ,0
2017,49,23,BOTETOURT            ,4
2017,50,23,BOTETOURT            ,6
2017,51,23,BOTETOURT            ,6
2017,52,23,BOTETOURT            ,7
2017,1,520,BRISTOL                     ,0
2017,2,520,BRISTOL                     ,1
2017,3,520,BRISTOL                     ,0
2017,4,520,BRISTOL                     ,4
2017,5,520,BRISTOL                     ,0
2017,6,520,BRISTOL                     ,3
2017,7,520,BRISTOL                     ,4
2017,8,520,BRISTOL                     ,6
2017,9,520,BRISTOL                     ,1
2017,10,520,BRISTOL                     ,2
2017,11,520,BRISTOL                     ,1
2017,12,520,BRISTOL                     ,1
2017,13,520,BRISTOL                     ,1
2017,14,520,BRISTOL                     ,6
2017,15,520,BRISTOL                     ,2
2017,16,520,BRISTOL                     ,5
2017,17,520,BRISTOL                     ,2
2017,18,520,BRISTOL                     ,1
2017,19,520,BRISTOL                     ,2
2017,20,520,BRISTOL                     ,0
2017,21,520,BRISTOL                     ,3
2017,23,520,BRISTOL                     ,2
2017,24,520,BRISTOL                     ,9
2017,25,520,BRISTOL                     ,4
2017,26,520,BRISTOL                     ,1
2017,27,520,BRISTOL                     ,4
2017,28,520,BRISTOL                     ,2
2017,29,520,BRISTOL                     ,4
2017,30,520,BRISTOL                     ,4
2017,31,520,BRISTOL                     ,0
2017,32,520,BRISTOL                     ,1
2017,33,520,BRISTOL                     ,2
2017,34,520,BRISTOL                     ,3
2017,35,520,BRISTOL                     ,3
2017,36,520,BRISTOL                     ,1
2017,37,520,BRISTOL                     ,4
2017,38,520,BRISTOL                     ,4
2017,39,520,BRISTOL                     ,5
2017,40,520,BRISTOL                     ,0
2017,41,520,BRISTOL                     ,1
2017,42,520,BRISTOL                     ,2
2017,44,520,BRISTOL                     ,4
2017,45,520,BRISTOL                     ,0
2017,46,520,BRISTOL                     ,0
2017,47,520,BRISTOL                     ,0
2017,48,520,BRISTOL                     ,6
2017,50,520,BRISTOL                     ,1
2017,51,520,BRISTOL                     ,0
2017,52,520,BRISTOL                     ,5
2017,1,25,BRUNSWICK            ,2
2017,2,25,BRUNSWICK            ,1
2017,3,25,BRUNSWICK            ,3
2017,4,25,BRUNSWICK            ,0
2017,5,25,BRUNSWICK            ,1
2017,6,25,BRUNSWICK            ,0
2017,7,25,BRUNSWICK            ,1
2017,8,25,BRUNSWICK            ,1
2017,9,25,BRUNSWICK            ,1
2017,10,25,BRUNSWICK            ,3
2017,11,25,BRUNSWICK            ,4
2017,12,25,BRUNSWICK            ,4
2017,13,25,BRUNSWICK            ,1
2017,15,25,BRUNSWICK            ,1
2017,16,25,BRUNSWICK            ,3
2017,17,25,BRUNSWICK            ,1
2017,18,25,BRUNSWICK            ,2
2017,20,25,BRUNSWICK            ,0
2017,21,25,BRUNSWICK            ,3
2017,22,25,BRUNSWICK            ,3
2017,23,25,BRUNSWICK            ,2
2017,24,25,BRUNSWICK            ,0
2017,26,25,BRUNSWICK            ,2
2017,27,25,BRUNSWICK            ,2
2017,28,25,BRUNSWICK            ,1
2017,29,25,BRUNSWICK            ,2
2017,30,25,BRUNSWICK            ,4
2017,31,25,BRUNSWICK            ,3
2017,32,25,BRUNSWICK            ,6
2017,33,25,BRUNSWICK            ,4
2017,34,25,BRUNSWICK            ,3
2017,35,25,BRUNSWICK            ,2
2017,36,25,BRUNSWICK            ,2
2017,37,25,BRUNSWICK            ,0
2017,38,25,BRUNSWICK            ,5
2017,39,25,BRUNSWICK            ,3
2017,40,25,BRUNSWICK            ,1
2017,41,25,BRUNSWICK            ,1
2017,42,25,BRUNSWICK            ,2
2017,43,25,BRUNSWICK            ,4
2017,44,25,BRUNSWICK            ,5
2017,45,25,BRUNSWICK            ,2
2017,47,25,BRUNSWICK            ,1
2017,48,25,BRUNSWICK            ,1
2017,49,25,BRUNSWICK            ,1
2017,50,25,BRUNSWICK            ,1
2017,51,25,BRUNSWICK            ,2
2017,52,25,BRUNSWICK            ,0
2017,1,27,BUCHANAN             ,0
2017,2,27,BUCHANAN             ,1
2017,3,27,BUCHANAN             ,9
2017,4,27,BUCHANAN             ,5
2017,5,27,BUCHANAN             ,0
2017,6,27,BUCHANAN             ,7
2017,7,27,BUCHANAN             ,5
2017,8,27,BUCHANAN             ,7
2017,9,27,BUCHANAN             ,8
2017,10,27,BUCHANAN             ,1
