State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
32,7.0,2016,4,Constant,13,0.0
32,7.0,2017,4,Constant,21,0.0
32,7.0,2018,4,Constant,11,0.0
32,7.0,2019,4,Constant,13,0.0
32,7.0,2020,4,Constant,22,8.2
32,7.0,2015,4,Lagged,11,0.0
32,7.0,2016,4,Lagged,13,0.0
32,7.0,2017,4,Lagged,21,0.0
32,7.0,2018,4,Lagged,11,0.0
32,7.0,2019,4,Lagged,13,0.0
32,7.0,2020,4,Lagged,22,8.2
32,7.0,2015,5,Constant,3,0.0
32,7.0,2016,5,Constant,9,0.0
32,7.0,2017,5,Constant,3,0.0
32,7.0,2018,5,Constant,15,0.0
32,7.0,2019,5,Constant,7,0.0
32,7.0,2020,5,Constant,7,-0.4
32,7.0,2015,5,Lagged,3,0.0
32,7.0,2016,5,Lagged,9,0.0
32,7.0,2017,5,Lagged,3,0.0
32,7.0,2018,5,Lagged,15,0.0
32,7.0,2019,5,Lagged,7,0.0
32,7.0,2020,5,Lagged,7,-0.4
32,7.0,2015,6,Constant,15,0.0
32,7.0,2016,6,Constant,11,0.0
32,7.0,2017,6,Constant,19,0.0
32,7.0,2018,6,Constant,13,0.0
32,7.0,2019,6,Constant,3,0.0
32,7.0,2020,6,Constant,9,-3.2
32,7.0,2015,6,Lagged,15,0.0
32,7.0,2016,6,Lagged,11,0.0
32,7.0,2017,6,Lagged,19,0.0
32,7.0,2018,6,Lagged,13,0.0
32,7.0,2019,6,Lagged,3,0.0
32,7.0,2020,6,Lagged,9,-3.2
32,7.0,2015,7,Constant,7,0.0
32,7.0,2016,7,Constant,19,0.0
32,7.0,2017,7,Constant,13,0.0
32,7.0,2018,7,Constant,11,0.0
32,7.0,2019,7,Constant,9,0.0
32,7.0,2020,7,Constant,11,-0.8
32,7.0,2015,7,Lagged,7,0.0
32,7.0,2016,7,Lagged,19,0.0
32,7.0,2017,7,Lagged,13,0.0
32,7.0,2018,7,Lagged,11,0.0
32,7.0,2019,7,Lagged,9,0.0
32,7.0,2020,7,Lagged,11,-0.8
32,7.0,2015,8,Constant,3,0.0
32,7.0,2016,8,Constant,13,0.0
32,7.0,2017,8,Constant,15,0.0
32,7.0,2018,8,Constant,7,0.0
32,7.0,2019,8,Constant,11,0.0
32,7.0,2020,8,Constant,11,1.2
32,7.0,2015,8,Lagged,3,0.0
32,7.0,2016,8,Lagged,13,0.0
32,7.0,2017,8,Lagged,15,0.0
32,7.0,2018,8,Lagged,7,0.0
32,7.0,2019,8,Lagged,11,0.0
32,7.0,2020,8,Lagged,11,1.2
32,7.0,2015,9,Constant,9,0.0
32,7.0,2016,9,Constant,13,0.0
32,7.0,2017,9,Constant,9,0.0
32,7.0,2018,9,Constant,15,0.0
32,7.0,2019,9,Constant,21,0.0
32,7.0,2020,9,Constant,7,-6.4
32,7.0,2015,9,Lagged,9,0.0
32,7.0,2016,9,Lagged,13,0.0
32,7.0,2017,9,Lagged,9,0.0
32,7.0,2018,9,Lagged,15,0.0
32,7.0,2019,9,Lagged,20,0.0
32,7.0,2020,9,Lagged,7,-6.2
32,7.0,2015,10,Constant,7,0.0
32,7.0,2016,10,Constant,11,0.0
32,7.0,2017,10,Constant,15,0.0
32,7.0,2018,10,Constant,21,0.0
32,7.0,2019,10,Constant,9,0.0
32,7.0,2020,10,Constant,9,-3.6
32,7.0,2015,10,Lagged,7,0.0
32,7.0,2016,10,Lagged,11,0.0
32,7.0,2017,10,Lagged,15,0.0
32,7.0,2018,10,Lagged,21,0.0
32,7.0,2019,10,Lagged,9,0.0
32,7.0,2020,10,Lagged,9,-3.6
32,7.0,2015,11,Constant,9,0.0
32,7.0,2016,11,Constant,3,0.0
32,7.0,2017,11,Constant,15,0.0
32,7.0,2018,11,Constant,7,0.0
32,7.0,2019,11,Constant,13,0.0
32,7.0,2020,11,Constant,13,3.6
32,7.0,2015,11,Lagged,9,0.0
32,7.0,2016,11,Lagged,3,0.0
32,7.0,2017,11,Lagged,15,0.0
32,7.0,2018,11,Lagged,7,0.0
32,7.0,2019,11,Lagged,13,0.0
32,7.0,2020,11,Lagged,13,3.6
32,7.0,2015,12,Constant,19,0.0
32,7.0,2016,12,Constant,7,0.0
32,7.0,2017,12,Constant,9,0.0
32,7.0,2018,12,Constant,13,0.0
32,7.0,2019,12,Constant,5,0.0
32,7.0,2020,12,Constant,3,-7.6
32,7.0,2015,12,Lagged,19,0.0
32,7.0,2016,12,Lagged,7,0.0
32,7.0,2017,12,Lagged,9,0.0
32,7.0,2018,12,Lagged,13,0.0
32,7.0,2019,12,Lagged,5,0.0
32,7.0,2020,12,Lagged,3,-7.6
32,7.0,2015,13,Constant,5,0.0
32,7.0,2016,13,Constant,3,0.0
32,7.0,2017,13,Constant,9,0.0
32,7.0,2018,13,Constant,11,0.0
32,7.0,2019,13,Constant,5,0.0
32,7.0,2020,13,Constant,9,2.4
32,7.0,2015,13,Lagged,5,0.0
32,7.0,2016,13,Lagged,3,0.0
32,7.0,2017,13,Lagged,9,0.0
32,7.0,2018,13,Lagged,11,0.0
32,7.0,2019,13,Lagged,5,0.0
32,7.0,2020,13,Lagged,9,2.4
32,7.0,2015,14,Constant,11,0.0
32,7.0,2016,14,Constant,7,0.0
32,7.0,2017,14,Constant,7,0.0
32,7.0,2018,14,Constant,17,0.0
32,7.0,2019,14,Constant,7,0.0
32,7.0,2020,14,Constant,7,-2.8
32,7.0,2015,14,Lagged,11,0.0
32,7.0,2016,14,Lagged,7,0.0
32,7.0,2017,14,Lagged,7,0.0
32,7.0,2018,14,Lagged,17,0.0
32,7.0,2019,14,Lagged,7,0.0
32,7.0,2020,14,Lagged,7,-2.8
32,7.0,2015,15,Constant,7,0.0
32,7.0,2016,15,Constant,11,0.0
32,7.0,2017,15,Constant,15,0.0
32,7.0,2018,15,Constant,13,0.0
32,7.0,2019,15,Constant,0,0.0
32,7.0,2020,15,Constant,9,-0.2
32,7.0,2015,15,Lagged,7,0.0
32,7.0,2016,15,Lagged,11,0.0
32,7.0,2017,15,Lagged,15,0.0
32,7.0,2018,15,Lagged,13,0.0
32,7.0,2019,15,Lagged,0,0.0
32,7.0,2020,15,Lagged,9,-0.2
32,7.0,2015,16,Constant,7,0.0
32,7.0,2016,16,Constant,7,0.0
32,7.0,2017,16,Constant,9,0.0
32,7.0,2018,16,Constant,13,0.0
32,7.0,2019,16,Constant,7,0.0
32,7.0,2020,16,Constant,9,0.4
32,7.0,2015,16,Lagged,7,0.0
32,7.0,2016,16,Lagged,7,0.0
32,7.0,2017,16,Lagged,9,0.0
32,7.0,2018,16,Lagged,13,0.0
32,7.0,2019,16,Lagged,7,0.0
32,7.0,2020,16,Lagged,9,0.4
32,7.0,2015,17,Constant,17,0.0
32,7.0,2016,17,Constant,9,0.0
32,7.0,2017,17,Constant,9,0.0
32,7.0,2018,17,Constant,3,0.0
32,7.0,2019,17,Constant,3,0.0
32,7.0,2020,17,Constant,7,-1.2
32,7.0,2015,17,Lagged,17,0.0
32,7.0,2016,17,Lagged,9,0.0
32,7.0,2017,17,Lagged,9,0.0
32,7.0,2018,17,Lagged,3,0.0
32,7.0,2019,17,Lagged,3,0.0
32,7.0,2020,17,Lagged,7,-1.2
32,7.0,2015,18,Constant,15,0.0
32,7.0,2016,18,Constant,19,0.0
32,7.0,2017,18,Constant,5,0.0
32,7.0,2018,18,Constant,11,0.0
32,7.0,2019,18,Constant,11,0.0
32,7.0,2020,18,Constant,9,-3.2
32,7.0,2015,18,Lagged,15,0.0
32,7.0,2016,18,Lagged,19,0.0
32,7.0,2017,18,Lagged,5,0.0
32,7.0,2018,18,Lagged,11,0.0
32,7.0,2019,18,Lagged,11,0.0
32,7.0,2020,18,Lagged,9,-3.2
32,7.0,2015,19,Constant,3,0.0
32,7.0,2016,19,Constant,13,0.0
32,7.0,2017,19,Constant,3,0.0
32,7.0,2018,19,Constant,0,0.0
32,7.0,2019,19,Constant,9,0.0
32,7.0,2020,19,Constant,13,7.4
32,7.0,2015,19,Lagged,3,0.0
32,7.0,2016,19,Lagged,13,0.0
32,7.0,2017,19,Lagged,3,0.0
32,7.0,2018,19,Lagged,0,0.0
32,7.0,2019,19,Lagged,9,0.0
32,7.0,2020,19,Lagged,13,7.4
32,7.0,2015,20,Constant,5,0.0
32,7.0,2016,20,Constant,11,0.0
32,7.0,2017,20,Constant,19,0.0
32,7.0,2018,20,Constant,17,0.0
32,7.0,2019,20,Constant,11,0.0
32,7.0,2020,20,Constant,13,0.4
32,7.0,2015,20,Lagged,5,0.0
32,7.0,2016,20,Lagged,11,0.0
32,7.0,2017,20,Lagged,19,0.0
32,7.0,2018,20,Lagged,17,0.0
32,7.0,2019,20,Lagged,11,0.0
32,7.0,2020,20,Lagged,13,0.4
32,7.0,2015,21,Constant,7,0.0
32,7.0,2016,21,Constant,3,0.0
32,7.0,2017,21,Constant,7,0.0
32,7.0,2018,21,Constant,9,0.0
32,7.0,2019,21,Constant,5,0.0
32,7.0,2020,21,Constant,5,-1.2
32,7.0,2015,21,Lagged,7,0.0
32,7.0,2016,21,Lagged,3,0.0
32,7.0,2017,21,Lagged,7,0.0
32,7.0,2018,21,Lagged,9,0.0
32,7.0,2019,21,Lagged,5,0.0
32,7.0,2020,21,Lagged,5,-1.2
32,7.0,2015,22,Constant,11,0.0
32,7.0,2016,22,Constant,13,0.0
32,7.0,2017,22,Constant,11,0.0
32,7.0,2018,22,Constant,9,0.0
32,7.0,2019,22,Constant,11,0.0
32,7.0,2020,22,Constant,11,0.0
32,7.0,2015,22,Lagged,11,0.0
32,7.0,2016,22,Lagged,13,0.0
32,7.0,2017,22,Lagged,11,0.0
32,7.0,2018,22,Lagged,9,0.0
32,7.0,2019,22,Lagged,11,0.0
32,7.0,2020,22,Lagged,11,0.0
32,7.0,2015,23,Constant,11,0.0
32,7.0,2016,23,Constant,11,0.0
32,7.0,2017,23,Constant,15,0.0
32,7.0,2018,23,Constant,17,0.0
32,7.0,2019,23,Constant,5,0.0
32,7.0,2020,23,Constant,1,-10.8
32,7.0,2015,23,Lagged,11,0.0
32,7.0,2016,23,Lagged,11,0.0
32,7.0,2017,23,Lagged,15,0.0
32,7.0,2018,23,Lagged,17,0.0
32,7.0,2019,23,Lagged,5,0.0
32,7.0,2020,23,Lagged,1,-10.8
32,7.0,2015,24,Constant,5,0.0
32,7.0,2016,24,Constant,9,0.0
32,7.0,2017,24,Constant,21,0.0
32,7.0,2018,24,Constant,9,0.0
32,7.0,2019,24,Constant,7,0.0
32,7.0,2015,24,Lagged,5,0.0
32,7.0,2016,24,Lagged,9,0.0
32,7.0,2017,24,Lagged,21,0.0
32,7.0,2018,24,Lagged,9,0.0
32,7.0,2019,24,Lagged,7,0.0
32,7.0,2015,25,Constant,5,0.0
32,7.0,2016,25,Constant,13,0.0
32,7.0,2017,25,Constant,9,0.0
32,7.0,2018,25,Constant,9,0.0
32,7.0,2019,25,Constant,3,0.0
32,7.0,2015,25,Lagged,5,0.0
32,7.0,2016,25,Lagged,13,0.0
32,7.0,2017,25,Lagged,9,0.0
32,7.0,2018,25,Lagged,9,0.0
32,7.0,2019,25,Lagged,3,0.0
32,7.0,2015,26,Constant,11,0.0
32,7.0,2016,26,Constant,5,0.0
32,7.0,2017,26,Constant,9,0.0
32,7.0,2018,26,Constant,11,0.0
32,7.0,2019,26,Constant,11,0.0
32,7.0,2015,26,Lagged,11,0.0
32,7.0,2016,26,Lagged,5,0.0
32,7.0,2017,26,Lagged,9,0.0
32,7.0,2018,26,Lagged,11,0.0
32,7.0,2019,26,Lagged,11,0.0
32,7.0,2015,27,Constant,9,0.0
32,7.0,2016,27,Constant,13,0.0
32,7.0,2017,27,Constant,7,0.0
32,7.0,2018,27,Constant,15,0.0
32,7.0,2019,27,Constant,5,0.0
32,7.0,2015,27,Lagged,9,0.0
32,7.0,2016,27,Lagged,13,0.0
32,7.0,2017,27,Lagged,7,0.0
32,7.0,2018,27,Lagged,15,0.0
32,7.0,2019,27,Lagged,5,0.0
32,7.0,2015,28,Constant,3,0.0
32,7.0,2016,28,Constant,7,0.0
32,7.0,2017,28,Constant,11,0.0
32,7.0,2018,28,Constant,1,0.0
32,7.0,2019,28,Constant,11,0.0
32,7.0,2015,28,Lagged,3,0.0
32,7.0,2016,28,Lagged,7,0.0
32,7.0,2017,28,Lagged,11,0.0
32,7.0,2018,28,Lagged,1,0.0
32,7.0,2019,28,Lagged,11,0.0
32,7.0,2015,29,Constant,21,0.0
32,7.0,2016,29,Constant,9,0.0
32,7.0,2017,29,Constant,13,0.0
32,7.0,2018,29,Constant,7,0.0
32,7.0,2019,29,Constant,9,0.0
32,7.0,2015,29,Lagged,20,0.0
32,7.0,2016,29,Lagged,9,0.0
32,7.0,2017,29,Lagged,13,0.0
32,7.0,2018,29,Lagged,7,0.0
32,7.0,2019,29,Lagged,9,0.0
32,7.0,2015,30,Constant,9,0.0
32,7.0,2016,30,Constant,15,0.0
32,7.0,2017,30,Constant,13,0.0
32,7.0,2018,30,Constant,13,0.0
32,7.0,2019,30,Constant,3,0.0
32,7.0,2015,30,Lagged,9,0.0
32,7.0,2016,30,Lagged,15,0.0
32,7.0,2017,30,Lagged,13,0.0
32,7.0,2018,30,Lagged,13,0.0
32,7.0,2019,30,Lagged,3,0.0
32,7.0,2015,31,Constant,9,0.0
32,7.0,2016,31,Constant,11,0.0
32,7.0,2017,31,Constant,11,0.0
32,7.0,2018,31,Constant,15,0.0
32,7.0,2019,31,Constant,9,0.0
32,7.0,2015,31,Lagged,9,0.0
32,7.0,2016,31,Lagged,11,0.0
32,7.0,2017,31,Lagged,11,0.0
32,7.0,2018,31,Lagged,15,0.0
32,7.0,2019,31,Lagged,9,0.0
32,7.0,2015,32,Constant,5,0.0
32,7.0,2016,32,Constant,7,0.0
32,7.0,2017,32,Constant,9,0.0
32,7.0,2018,32,Constant,19,0.0
32,7.0,2019,32,Constant,7,0.0
32,7.0,2015,32,Lagged,5,0.0
32,7.0,2016,32,Lagged,7,0.0
32,7.0,2017,32,Lagged,9,0.0
32,7.0,2018,32,Lagged,19,0.0
32,7.0,2019,32,Lagged,7,0.0
32,7.0,2015,33,Constant,9,0.0
32,7.0,2016,33,Constant,17,0.0
32,7.0,2017,33,Constant,7,0.0
32,7.0,2018,33,Constant,5,0.0
32,7.0,2019,33,Constant,7,0.0
32,7.0,2015,33,Lagged,9,0.0
32,7.0,2016,33,Lagged,17,0.0
32,7.0,2017,33,Lagged,7,0.0
32,7.0,2018,33,Lagged,5,0.0
32,7.0,2019,33,Lagged,7,0.0
32,7.0,2015,34,Constant,19,0.0
32,7.0,2016,34,Constant,11,0.0
32,7.0,2017,34,Constant,11,0.0
32,7.0,2018,34,Constant,5,0.0
32,7.0,2019,34,Constant,9,0.0
32,7.0,2015,34,Lagged,19,0.0
32,7.0,2016,34,Lagged,11,0.0
32,7.0,2017,34,Lagged,11,0.0
32,7.0,2018,34,Lagged,5,0.0
32,7.0,2019,34,Lagged,9,0.0
32,7.0,2015,35,Constant,5,0.0
32,7.0,2016,35,Constant,9,0.0
32,7.0,2017,35,Constant,15,0.0
32,7.0,2018,35,Constant,7,0.0
32,7.0,2019,35,Constant,9,0.0
32,7.0,2015,35,Lagged,5,0.0
32,7.0,2016,35,Lagged,9,0.0
32,7.0,2017,35,Lagged,15,0.0
32,7.0,2018,35,Lagged,7,0.0
32,7.0,2019,35,Lagged,9,0.0
32,7.0,2015,36,Constant,7,0.0
32,7.0,2016,36,Constant,7,0.0
32,7.0,2017,36,Constant,7,0.0
32,7.0,2018,36,Constant,9,0.0
32,7.0,2019,36,Constant,9,0.0
32,7.0,2015,36,Lagged,7,0.0
32,7.0,2016,36,Lagged,7,0.0
32,7.0,2017,36,Lagged,7,0.0
32,7.0,2018,36,Lagged,9,0.0
32,7.0,2019,36,Lagged,9,0.0
32,7.0,2015,37,Constant,5,0.0
32,7.0,2016,37,Constant,9,0.0
32,7.0,2017,37,Constant,9,0.0
32,7.0,2018,37,Constant,13,0.0
32,7.0,2019,37,Constant,3,0.0
32,7.0,2015,37,Lagged,5,0.0
32,7.0,2016,37,Lagged,9,0.0
32,7.0,2017,37,Lagged,9,0.0
32,7.0,2018,37,Lagged,13,0.0
32,7.0,2019,37,Lagged,3,0.0
32,7.0,2015,38,Constant,5,0.0
32,7.0,2016,38,Constant,13,0.0
32,7.0,2017,38,Constant,5,0.0
32,7.0,2018,38,Constant,7,0.0
32,7.0,2019,38,Constant,11,0.0
32,7.0,2015,38,Lagged,5,0.0
32,7.0,2016,38,Lagged,13,0.0
32,7.0,2017,38,Lagged,5,0.0
32,7.0,2018,38,Lagged,7,0.0
32,7.0,2019,38,Lagged,11,0.0
32,7.0,2015,39,Constant,13,0.0
32,7.0,2016,39,Constant,5,0.0
32,7.0,2017,39,Constant,9,0.0
32,7.0,2018,39,Constant,17,0.0
32,7.0,2019,39,Constant,7,0.0
32,7.0,2015,39,Lagged,13,0.0
32,7.0,2016,39,Lagged,5,0.0
32,7.0,2017,39,Lagged,9,0.0
32,7.0,2018,39,Lagged,17,0.0
32,7.0,2019,39,Lagged,7,0.0
32,7.0,2015,40,Constant,13,0.0
32,7.0,2016,40,Constant,17,0.0
32,7.0,2017,40,Constant,9,0.0
32,7.0,2018,40,Constant,15,0.0
32,7.0,2019,40,Constant,11,0.0
32,7.0,2015,40,Lagged,13,0.0
32,7.0,2016,40,Lagged,17,0.0
32,7.0,2017,40,Lagged,9,0.0
32,7.0,2018,40,Lagged,15,0.0
32,7.0,2019,40,Lagged,11,0.0
32,7.0,2015,41,Constant,13,0.0
32,7.0,2016,41,Constant,5,0.0
32,7.0,2017,41,Constant,7,0.0
32,7.0,2018,41,Constant,17,0.0
32,7.0,2019,41,Constant,5,0.0
32,7.0,2015,41,Lagged,13,0.0
32,7.0,2016,41,Lagged,5,0.0
32,7.0,2017,41,Lagged,7,0.0
32,7.0,2018,41,Lagged,17,0.0
32,7.0,2019,41,Lagged,5,0.0
32,7.0,2015,42,Constant,7,0.0
32,7.0,2016,42,Constant,15,0.0
32,7.0,2017,42,Constant,15,0.0
32,7.0,2018,42,Constant,11,0.0
32,7.0,2019,42,Constant,11,0.0
32,7.0,2015,42,Lagged,7,0.0
32,7.0,2016,42,Lagged,15,0.0
32,7.0,2017,42,Lagged,15,0.0
32,7.0,2018,42,Lagged,11,0.0
32,7.0,2019,42,Lagged,11,0.0
32,7.0,2015,43,Constant,7,0.0
32,7.0,2016,43,Constant,21,0.0
32,7.0,2017,43,Constant,17,0.0
32,7.0,2018,43,Constant,13,0.0
32,7.0,2019,43,Constant,9,0.0
32,7.0,2015,43,Lagged,7,0.0
32,7.0,2016,43,Lagged,21,0.0
32,7.0,2017,43,Lagged,17,0.0
32,7.0,2018,43,Lagged,13,0.0
32,7.0,2019,43,Lagged,9,0.0
32,7.0,2015,44,Constant,9,0.0
32,7.0,2016,44,Constant,11,0.0
32,7.0,2017,44,Constant,15,0.0
32,7.0,2018,44,Constant,15,0.0
32,7.0,2019,44,Constant,1,0.0
32,7.0,2015,44,Lagged,9,0.0
32,7.0,2016,44,Lagged,11,0.0
32,7.0,2017,44,Lagged,15,0.0
32,7.0,2018,44,Lagged,15,0.0
32,7.0,2019,44,Lagged,1,0.0
32,7.0,2015,45,Constant,9,0.0
32,7.0,2016,45,Constant,7,0.0
32,7.0,2017,45,Constant,9,0.0
32,7.0,2018,45,Constant,13,0.0
32,7.0,2019,45,Constant,9,0.0
32,7.0,2015,45,Lagged,9,0.0
32,7.0,2016,45,Lagged,7,0.0
32,7.0,2017,45,Lagged,9,0.0
32,7.0,2018,45,Lagged,13,0.0
32,7.0,2019,45,Lagged,9,0.0
32,7.0,2015,46,Constant,17,0.0
32,7.0,2016,46,Constant,11,0.0
32,7.0,2017,46,Constant,15,0.0
32,7.0,2018,46,Constant,15,0.0
32,7.0,2019,46,Constant,9,0.0
32,7.0,2015,46,Lagged,17,0.0
32,7.0,2016,46,Lagged,11,0.0
32,7.0,2017,46,Lagged,15,0.0
32,7.0,2018,46,Lagged,15,0.0
32,7.0,2019,46,Lagged,9,0.0
32,7.0,2015,47,Constant,13,0.0
32,7.0,2016,47,Constant,22,0.0
32,7.0,2017,47,Constant,13,0.0
32,7.0,2018,47,Constant,7,0.0
32,7.0,2019,47,Constant,7,0.0
32,7.0,2015,47,Lagged,13,0.0
32,7.0,2016,47,Lagged,23,0.0
32,7.0,2017,47,Lagged,13,0.0
32,7.0,2018,47,Lagged,7,0.0
32,7.0,2019,47,Lagged,7,0.0
32,7.0,2015,48,Constant,17,0.0
32,7.0,2016,48,Constant,21,0.0
32,7.0,2017,48,Constant,15,0.0
32,7.0,2018,48,Constant,15,0.0
32,7.0,2019,48,Constant,13,0.0
32,7.0,2015,48,Lagged,17,0.0
32,7.0,2016,48,Lagged,21,0.0
32,7.0,2017,48,Lagged,15,0.0
32,7.0,2018,48,Lagged,15,0.0
32,7.0,2019,48,Lagged,13,0.0
32,7.0,2015,49,Constant,7,0.0
32,7.0,2016,49,Constant,5,0.0
32,7.0,2017,49,Constant,5,0.0
32,7.0,2018,49,Constant,9,0.0
32,7.0,2019,49,Constant,7,0.0
32,7.0,2015,49,Lagged,7,0.0
32,7.0,2016,49,Lagged,5,0.0
32,7.0,2017,49,Lagged,5,0.0
32,7.0,2018,49,Lagged,9,0.0
32,7.0,2019,49,Lagged,7,0.0
32,7.0,2015,50,Constant,22,0.0
32,7.0,2016,50,Constant,9,0.0
32,7.0,2017,50,Constant,7,0.0
32,7.0,2018,50,Constant,11,0.0
32,7.0,2019,50,Constant,9,0.0
32,7.0,2015,50,Lagged,22,0.0
32,7.0,2016,50,Lagged,9,0.0
32,7.0,2017,50,Lagged,7,0.0
32,7.0,2018,50,Lagged,11,0.0
32,7.0,2019,50,Lagged,9,0.0
32,7.0,2015,51,Constant,11,0.0
32,7.0,2016,51,Constant,9,0.0
32,7.0,2017,51,Constant,3,0.0
32,7.0,2018,51,Constant,13,0.0
32,7.0,2019,51,Constant,9,0.0
32,7.0,2015,51,Lagged,11,0.0
32,7.0,2016,51,Lagged,9,0.0
32,7.0,2017,51,Lagged,3,0.0
32,7.0,2018,51,Lagged,13,0.0
32,7.0,2019,51,Lagged,9,0.0
32,7.0,2015,52,Constant,5,0.0
32,7.0,2016,52,Constant,24,0.0
32,7.0,2017,52,Constant,7,0.0
32,7.0,2018,52,Constant,11,0.0
32,7.0,2019,52,Constant,13,0.0
32,7.0,2015,52,Lagged,5,0.0
32,7.0,2016,52,Lagged,25,0.0
32,7.0,2017,52,Lagged,7,0.0
32,7.0,2018,52,Lagged,11,0.0
32,7.0,2019,52,Lagged,13,0.0
32,7.0,2015,53,Constant,7,0.0
32,7.0,2015,53,Lagged,7,0.0
32,9.0,2015,1,Constant,0,0.0
32,9.0,2016,1,Constant,0,0.0
32,9.0,2017,1,Constant,0,0.0
32,9.0,2018,1,Constant,118,0.0
32,9.0,2019,1,Constant,0,0.0
32,9.0,2020,1,Constant,0,-23.6
32,9.0,2015,1,Lagged,0,0.0
32,9.0,2016,1,Lagged,0,0.0
32,9.0,2017,1,Lagged,0,0.0
32,9.0,2018,1,Lagged,118,0.0
32,9.0,2019,1,Lagged,0,0.0
32,9.0,2020,1,Lagged,0,-23.6
32,9.0,2015,2,Constant,0,0.0
32,9.0,2016,2,Constant,118,0.0
32,9.0,2017,2,Constant,0,0.0
32,9.0,2018,2,Constant,0,0.0
32,9.0,2019,2,Constant,118,0.0
32,9.0,2020,2,Constant,0,-47.2
32,9.0,2015,2,Lagged,0,0.0
32,9.0,2016,2,Lagged,120,0.0
32,9.0,2017,2,Lagged,0,0.0
32,9.0,2018,2,Lagged,0,0.0
32,9.0,2019,2,Lagged,120,0.0
32,9.0,2020,2,Lagged,0,-48.0
32,9.0,2015,3,Constant,0,0.0
32,9.0,2016,3,Constant,0,0.0
32,9.0,2017,3,Constant,0,0.0
32,9.0,2018,3,Constant,118,0.0
32,9.0,2019,3,Constant,0,0.0
32,9.0,2020,3,Constant,0,-23.6
32,9.0,2015,3,Lagged,0,0.0
32,9.0,2016,3,Lagged,0,0.0
32,9.0,2017,3,Lagged,0,0.0
32,9.0,2018,3,Lagged,118,0.0
32,9.0,2019,3,Lagged,0,0.0
32,9.0,2020,3,Lagged,0,-23.6
32,9.0,2015,4,Constant,0,0.0
32,9.0,2016,4,Constant,0,0.0
32,9.0,2017,4,Constant,118,0.0
32,9.0,2018,4,Constant,0,0.0
32,9.0,2019,4,Constant,0,0.0
32,9.0,2020,4,Constant,0,-23.6
32,9.0,2015,4,Lagged,0,0.0
32,9.0,2016,4,Lagged,0,0.0
32,9.0,2017,4,Lagged,121,0.0
32,9.0,2018,4,Lagged,0,0.0
32,9.0,2019,4,Lagged,0,0.0
32,9.0,2020,4,Lagged,0,-24.2
32,9.0,2015,5,Constant,0,0.0
32,9.0,2016,5,Constant,0,0.0
32,9.0,2017,5,Constant,0,0.0
32,9.0,2018,5,Constant,0,0.0
32,9.0,2019,5,Constant,0,0.0
32,9.0,2020,5,Constant,0,0.0
32,9.0,2015,5,Lagged,0,0.0
32,9.0,2016,5,Lagged,0,0.0
32,9.0,2017,5,Lagged,0,0.0
32,9.0,2018,5,Lagged,0,0.0
32,9.0,2019,5,Lagged,0,0.0
32,9.0,2020,5,Lagged,0,0.0
32,9.0,2015,6,Constant,0,0.0
32,9.0,2016,6,Constant,0,0.0
32,9.0,2017,6,Constant,0,0.0
32,9.0,2018,6,Constant,0,0.0
32,9.0,2019,6,Constant,0,0.0
32,9.0,2020,6,Constant,118,118.0
32,9.0,2015,6,Lagged,0,0.0
32,9.0,2016,6,Lagged,0,0.0
32,9.0,2017,6,Lagged,0,0.0
32,9.0,2018,6,Lagged,0,0.0
32,9.0,2019,6,Lagged,0,0.0
32,9.0,2020,6,Lagged,114,114.0
32,9.0,2015,7,Constant,0,0.0
32,9.0,2016,7,Constant,0,0.0
32,9.0,2017,7,Constant,0,0.0
32,9.0,2018,7,Constant,118,0.0
32,9.0,2019,7,Constant,0,0.0
32,9.0,2020,7,Constant,118,94.4
32,9.0,2015,7,Lagged,0,0.0
32,9.0,2016,7,Lagged,0,0.0
32,9.0,2017,7,Lagged,0,0.0
32,9.0,2018,7,Lagged,118,0.0
32,9.0,2019,7,Lagged,0,0.0
32,9.0,2020,7,Lagged,114,90.4
32,9.0,2015,8,Constant,0,0.0
32,9.0,2016,8,Constant,0,0.0
32,9.0,2017,8,Constant,0,0.0
32,9.0,2018,8,Constant,118,0.0
32,9.0,2019,8,Constant,118,0.0
32,9.0,2020,8,Constant,0,-47.2
32,9.0,2015,8,Lagged,0,0.0
32,9.0,2016,8,Lagged,0,0.0
32,9.0,2017,8,Lagged,0,0.0
32,9.0,2018,8,Lagged,118,0.0
32,9.0,2019,8,Lagged,120,0.0
32,9.0,2020,8,Lagged,0,-47.6
32,9.0,2015,9,Constant,0,0.0
32,9.0,2016,9,Constant,0,0.0
32,9.0,2017,9,Constant,0,0.0
32,9.0,2018,9,Constant,0,0.0
32,9.0,2019,9,Constant,0,0.0
32,9.0,2020,9,Constant,118,118.0
32,9.0,2015,9,Lagged,0,0.0
32,9.0,2016,9,Lagged,0,0.0
32,9.0,2017,9,Lagged,0,0.0
32,9.0,2018,9,Lagged,0,0.0
32,9.0,2019,9,Lagged,0,0.0
32,9.0,2020,9,Lagged,114,114.0
32,9.0,2015,10,Constant,0,0.0
32,9.0,2016,10,Constant,118,0.0
32,9.0,2017,10,Constant,0,0.0
32,9.0,2018,10,Constant,0,0.0
32,9.0,2019,10,Constant,0,0.0
32,9.0,2020,10,Constant,0,-23.6
32,9.0,2015,10,Lagged,0,0.0
32,9.0,2016,10,Lagged,120,0.0
