State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
13,1,2019,14,Constant,5,0.0
13,1,2020,14,Constant,10,-1.4
13,1,2015,14,Lagged,10,0.0
13,1,2016,14,Lagged,16,0.0
13,1,2017,14,Lagged,16,0.0
13,1,2018,14,Lagged,10,0.0
13,1,2019,14,Lagged,5,0.0
13,1,2020,14,Lagged,10,-1.4
13,1,2015,15,Constant,27,0.0
13,1,2016,15,Constant,10,0.0
13,1,2017,15,Constant,16,0.0
13,1,2018,15,Constant,10,0.0
13,1,2019,15,Constant,21,0.0
13,1,2020,15,Constant,10,-6.8
13,1,2015,15,Lagged,27,0.0
13,1,2016,15,Lagged,10,0.0
13,1,2017,15,Lagged,16,0.0
13,1,2018,15,Lagged,10,0.0
13,1,2019,15,Lagged,21,0.0
13,1,2020,15,Lagged,10,-6.8
13,1,2015,16,Constant,16,0.0
13,1,2016,16,Constant,21,0.0
13,1,2017,16,Constant,27,0.0
13,1,2018,16,Constant,21,0.0
13,1,2019,16,Constant,0,0.0
13,1,2020,16,Constant,0,-17.0
13,1,2015,16,Lagged,16,0.0
13,1,2016,16,Lagged,21,0.0
13,1,2017,16,Lagged,27,0.0
13,1,2018,16,Lagged,21,0.0
13,1,2019,16,Lagged,0,0.0
13,1,2020,16,Lagged,0,-17.0
13,1,2015,17,Constant,27,0.0
13,1,2016,17,Constant,27,0.0
13,1,2017,17,Constant,21,0.0
13,1,2018,17,Constant,5,0.0
13,1,2019,17,Constant,16,0.0
13,1,2020,17,Constant,27,7.8
13,1,2015,17,Lagged,27,0.0
13,1,2016,17,Lagged,27,0.0
13,1,2017,17,Lagged,21,0.0
13,1,2018,17,Lagged,5,0.0
13,1,2019,17,Lagged,16,0.0
13,1,2020,17,Lagged,27,7.8
13,1,2015,18,Constant,16,0.0
13,1,2016,18,Constant,21,0.0
13,1,2017,18,Constant,10,0.0
13,1,2018,18,Constant,10,0.0
13,1,2019,18,Constant,10,0.0
13,1,2020,18,Constant,43,29.6
13,1,2015,18,Lagged,16,0.0
13,1,2016,18,Lagged,21,0.0
13,1,2017,18,Lagged,10,0.0
13,1,2018,18,Lagged,10,0.0
13,1,2019,18,Lagged,10,0.0
13,1,2020,18,Lagged,43,29.6
13,1,2015,19,Constant,21,0.0
13,1,2016,19,Constant,5,0.0
13,1,2017,19,Constant,16,0.0
13,1,2018,19,Constant,16,0.0
13,1,2019,19,Constant,21,0.0
13,1,2020,19,Constant,27,11.2
13,1,2015,19,Lagged,21,0.0
13,1,2016,19,Lagged,5,0.0
13,1,2017,19,Lagged,16,0.0
13,1,2018,19,Lagged,16,0.0
13,1,2019,19,Lagged,21,0.0
13,1,2020,19,Lagged,27,11.2
13,1,2015,20,Constant,16,0.0
13,1,2016,20,Constant,16,0.0
13,1,2017,20,Constant,0,0.0
13,1,2018,20,Constant,27,0.0
13,1,2019,20,Constant,10,0.0
13,1,2020,20,Constant,10,-3.8
13,1,2015,20,Lagged,16,0.0
13,1,2016,20,Lagged,16,0.0
13,1,2017,20,Lagged,0,0.0
13,1,2018,20,Lagged,27,0.0
13,1,2019,20,Lagged,10,0.0
13,1,2020,20,Lagged,10,-3.8
13,1,2015,21,Constant,27,0.0
13,1,2016,21,Constant,10,0.0
13,1,2017,21,Constant,16,0.0
13,1,2018,21,Constant,16,0.0
13,1,2019,21,Constant,10,0.0
13,1,2020,21,Constant,10,-5.8
13,1,2015,21,Lagged,27,0.0
13,1,2016,21,Lagged,10,0.0
13,1,2017,21,Lagged,16,0.0
13,1,2018,21,Lagged,16,0.0
13,1,2019,21,Lagged,10,0.0
13,1,2020,21,Lagged,10,-5.8
13,1,2015,22,Constant,10,0.0
13,1,2016,22,Constant,5,0.0
13,1,2017,22,Constant,5,0.0
13,1,2018,22,Constant,21,0.0
13,1,2019,22,Constant,16,0.0
13,1,2020,22,Constant,27,15.6
13,1,2015,22,Lagged,10,0.0
13,1,2016,22,Lagged,5,0.0
13,1,2017,22,Lagged,5,0.0
13,1,2018,22,Lagged,21,0.0
13,1,2019,22,Lagged,16,0.0
13,1,2020,22,Lagged,27,15.6
13,1,2015,23,Constant,21,0.0
13,1,2016,23,Constant,27,0.0
13,1,2017,23,Constant,10,0.0
13,1,2018,23,Constant,10,0.0
13,1,2019,23,Constant,10,0.0
13,1,2020,23,Constant,5,-10.6
13,1,2015,23,Lagged,21,0.0
13,1,2016,23,Lagged,27,0.0
13,1,2017,23,Lagged,10,0.0
13,1,2018,23,Lagged,10,0.0
13,1,2019,23,Lagged,10,0.0
13,1,2020,23,Lagged,5,-10.6
13,1,2015,24,Constant,5,0.0
13,1,2016,24,Constant,16,0.0
13,1,2017,24,Constant,5,0.0
13,1,2018,24,Constant,10,0.0
13,1,2019,24,Constant,0,0.0
13,1,2020,24,Constant,16,8.8
13,1,2015,24,Lagged,5,0.0
13,1,2016,24,Lagged,16,0.0
13,1,2017,24,Lagged,5,0.0
13,1,2018,24,Lagged,10,0.0
13,1,2019,24,Lagged,0,0.0
13,1,2020,24,Lagged,16,8.8
13,1,2015,25,Constant,10,0.0
13,1,2016,25,Constant,10,0.0
13,1,2017,25,Constant,10,0.0
13,1,2018,25,Constant,5,0.0
13,1,2019,25,Constant,16,0.0
13,1,2020,25,Constant,0,-10.2
13,1,2015,25,Lagged,10,0.0
13,1,2016,25,Lagged,10,0.0
13,1,2017,25,Lagged,10,0.0
13,1,2018,25,Lagged,5,0.0
13,1,2019,25,Lagged,16,0.0
13,1,2020,25,Lagged,0,-10.2
13,1,2015,26,Constant,27,0.0
13,1,2016,26,Constant,21,0.0
13,1,2017,26,Constant,16,0.0
13,1,2018,26,Constant,5,0.0
13,1,2019,26,Constant,10,0.0
13,1,2020,26,Constant,0,-15.8
13,1,2015,26,Lagged,27,0.0
13,1,2016,26,Lagged,21,0.0
13,1,2017,26,Lagged,16,0.0
13,1,2018,26,Lagged,5,0.0
13,1,2019,26,Lagged,10,0.0
13,1,2020,26,Lagged,0,-15.8
13,1,2015,27,Constant,21,0.0
13,1,2016,27,Constant,27,0.0
13,1,2017,27,Constant,32,0.0
13,1,2018,27,Constant,5,0.0
13,1,2019,27,Constant,5,0.0
13,1,2020,27,Constant,0,-18.0
